date,direction,bo_minutes,trigger_minutes,trigger_rank,depth_at_trigger,dr_size,entry,dist_to_extreme_pts,leg_risk_pts,leg_stopped_first,leg_mfe_r,leg_hit_old_extreme,leg_r_old_extreme,leg_hit_ext_025,leg_r_ext_025,leg_hit_ext_05,leg_r_ext_05,trig_risk_pts,trig_stopped_first,trig_mfe_r,trig_hit_old_extreme,trig_r_old_extreme,trig_hit_ext_025,trig_r_ext_025,trig_hit_ext_05,trig_r_ext_05,depth_b
2023-06-12,up,15,115,2,0.27371273712737126,92.25,14845.25,11.0,14.25,False,10.210526315789474,True,0.7719298245614035,True,2.3903508771929824,True,4.008771929824562,8.75,False,16.62857142857143,True,1.2571428571428571,True,3.892857142857143,True,6.5285714285714285,25-50%
2023-06-12,up,15,140,3,0.19895287958115182,95.5,14853.75,5.75,13.25,False,10.339622641509434,True,0.4339622641509434,True,2.2358490566037736,True,4.037735849056604,8.0,False,17.125,True,0.71875,True,3.703125,True,6.6875,<25%
2023-06-12,up,15,185,4,0.1330049261083744,101.5,14861.5,4.0,9.5,False,13.605263157894736,True,0.42105263157894735,True,3.0921052631578947,True,5.7631578947368425,9.5,False,13.605263157894736,True,0.42105263157894735,True,3.0921052631578947,True,5.7631578947368425,<25%
2023-06-12,up,15,250,5,0.059782608695652176,138.0,14900.75,1.25,7.0,False,12.857142857142858,True,0.17857142857142858,True,5.107142857142857,True,10.035714285714286,7.0,False,12.857142857142858,True,0.17857142857142858,True,5.107142857142857,True,10.035714285714286,<25%
2023-06-12,up,15,305,6,0.1920374707259953,213.5,14973.25,4.25,36.75,False,0.47619047619047616,True,0.11564625850340136,False,0.3877551020408163,False,0.3877551020408163,18.0,False,0.9722222222222222,True,0.2361111111111111,False,0.7916666666666666,False,0.7916666666666666,<25%
2023-06-14,up,15,105,1,0.41896024464831805,163.5,15186.0,30.0,38.5,True,0.09740259740259741,False,-1.0,False,-1.0,False,-1.0,12.25,True,0.30612244897959184,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-06-14,up,15,180,2,0.6100917431192661,163.5,15144.25,71.75,28.0,True,0.03571428571428571,False,-1.0,False,-1.0,False,-1.0,28.0,True,0.03571428571428571,False,-1.0,False,-1.0,False,-1.0,50-75%
2023-06-14,down,215,225,1,0.36666666666666664,240.0,15017.0,41.0,47.0,True,0.526595744680851,False,-1.0,False,-1.0,False,-1.0,32.75,True,0.7557251908396947,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-06-14,down,215,285,2,0.9885416666666667,240.0,15123.0,147.0,90.25,False,0.28254847645429365,False,-0.889196675900277,False,-0.889196675900277,False,-0.889196675900277,15.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,75-100%
2023-06-15,up,15,40,1,0.25223880597014925,167.5,15268.25,13.75,28.5,False,6.06140350877193,True,0.4824561403508772,True,1.9517543859649122,True,3.4210526315789473,16.5,False,10.469696969696969,True,0.8333333333333334,True,3.371212121212121,True,5.909090909090909,25-50%
2023-06-15,up,15,50,2,0.14285714285714285,175.0,15278.0,11.5,13.5,True,3.4444444444444446,True,0.8518518518518519,False,-1.0,False,-1.0,13.5,True,3.4444444444444446,True,0.8518518518518519,False,-1.0,False,-1.0,<25%
2023-06-15,up,15,175,3,0.2976190476190476,210.0,15306.0,18.5,44.0,False,3.0681818181818183,True,0.42045454545454547,True,1.6136363636363635,True,2.8068181818181817,16.5,False,8.181818181818182,True,1.121212121212121,True,4.303030303030303,True,7.484848484848484,25-50%
2023-06-15,up,15,235,4,0.16633266533066132,249.5,15356.25,7.75,33.75,False,2.511111111111111,True,0.22962962962962963,True,2.077777777777778,False,0.6296296296296297,18.0,False,4.708333333333333,True,0.4305555555555556,True,3.8958333333333335,False,1.1805555555555556,<25%
2023-06-16,down,240,255,1,0.15346534653465346,151.5,15329.0,5.0,18.25,False,3.863013698630137,True,0.273972602739726,True,2.3493150684931505,False,2.9726027397260273,10.0,False,7.05,True,0.5,True,4.2875,False,5.425,<25%
2023-06-16,down,240,320,2,0.22762148337595908,195.5,15280.75,0.75,43.75,False,0.5085714285714286,True,0.017142857142857144,False,0.13714285714285715,False,0.13714285714285715,35.0,False,0.6357142857142857,True,0.02142857142857143,False,0.17142857142857143,False,0.17142857142857143,<25%
2023-06-21,down,10,300,1,0.6797235023041475,217.0,15067.25,65.0,82.5,False,0.4121212121212121,False,0.26666666666666666,False,0.26666666666666666,False,0.26666666666666666,33.25,False,1.0225563909774436,False,0.6616541353383458,False,0.6616541353383458,False,0.6616541353383458,50-75%
2023-06-22,up,70,190,1,0.4539170506912442,217.0,15143.5,37.5,61.0,False,1.221311475409836,True,0.6147540983606558,False,1.1475409836065573,False,1.1475409836065573,18.75,False,3.973333333333333,True,2.0,False,3.7333333333333334,False,3.7333333333333334,25-50%
2023-06-22,up,70,305,2,0.19716775599128541,229.5,15186.75,6.75,38.5,False,0.8116883116883117,True,0.17532467532467533,False,0.6948051948051948,False,0.6948051948051948,25.5,False,1.2254901960784315,True,0.2647058823529412,False,1.0490196078431373,False,1.0490196078431373,<25%
2023-06-23,up,105,125,1,0.18309859154929578,142.0,15115.25,12.0,14.0,True,2.857142857142857,True,0.8571428571428571,False,-1.0,False,-1.0,14.0,True,2.857142857142857,True,0.8571428571428571,False,-1.0,False,-1.0,<25%
2023-06-23,up,105,155,2,0.1649659863945578,147.0,15130.0,2.25,22.0,True,1.1477272727272727,True,0.10227272727272728,False,-1.0,False,-1.0,22.0,True,1.1477272727272727,True,0.10227272727272728,False,-1.0,False,-1.0,<25%
2023-06-26,down,40,90,1,0.2163323782234957,174.5,14983.5,5.5,32.25,False,4.0310077519379846,True,0.17054263565891473,True,1.5232558139534884,True,2.875968992248062,31.25,False,4.16,True,0.176,True,1.572,True,2.968,<25%
2023-06-26,down,40,105,2,0.13955928646379853,238.25,14925.75,11.5,21.75,True,2.1724137931034484,True,0.5287356321839081,False,-1.0,False,-1.0,21.75,True,2.1724137931034484,True,0.5287356321839081,False,-1.0,False,-1.0,<25%
2023-06-26,down,40,115,3,0.09710743801652892,242.0,14915.75,5.25,18.25,True,2.041095890410959,True,0.2876712328767123,False,-1.0,False,-1.0,18.25,True,2.041095890410959,True,0.2876712328767123,False,-1.0,False,-1.0,<25%
2023-06-26,down,40,135,4,0.09124087591240876,274.0,14885.75,7.25,17.75,True,0.11267605633802817,False,-1.0,False,-1.0,False,-1.0,17.75,True,0.11267605633802817,False,-1.0,False,-1.0,False,-1.0,<25%
2023-06-26,down,40,230,5,0.18704379562043796,274.0,14894.75,16.25,35.0,True,0.04285714285714286,False,-1.0,False,-1.0,False,-1.0,21.0,True,0.07142857142857142,False,-1.0,False,-1.0,False,-1.0,<25%
2023-06-26,down,40,320,6,0.08060230292294066,282.25,14883.5,13.25,9.5,False,3.1578947368421053,True,1.394736842105263,False,2.763157894736842,False,2.763157894736842,9.5,False,3.1578947368421053,True,1.394736842105263,False,2.763157894736842,False,2.763157894736842,<25%
2023-06-27,up,55,185,1,0.053268765133171914,206.5,15090.5,4.0,7.0,False,6.964285714285714,True,0.5714285714285714,False,2.5357142857142856,False,2.5357142857142856,7.0,False,6.964285714285714,True,0.5714285714285714,False,2.5357142857142856,False,2.5357142857142856,<25%
2023-06-27,up,55,280,2,0.12601626016260162,246.0,15130.75,3.25,27.75,True,0.3063063063063063,True,0.11711711711711711,False,-1.0,False,-1.0,16.0,True,0.53125,True,0.203125,False,-1.0,False,-1.0,<25%
2023-06-28,up,0,65,1,0.5116918844566712,181.75,15181.0,26.25,66.75,True,0.5692883895131086,True,0.39325842696629215,False,-1.0,False,-1.0,21.0,True,1.8095238095238095,True,1.25,False,-1.0,False,-1.0,50-75%
2023-06-28,up,0,155,2,0.8281653746770026,193.5,15090.75,128.25,32.0,False,1.8046875,False,1.5234375,False,1.5234375,False,1.5234375,5.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,75-100%
2023-07-05,up,5,70,1,0.5663082437275986,139.5,15374.25,57.75,21.25,True,0.2823529411764706,False,-1.0,False,-1.0,False,-1.0,16.0,True,0.375,False,-1.0,False,-1.0,False,-1.0,50-75%
2023-07-05,up,5,255,2,0.7724014336917563,139.5,15379.0,53.0,54.75,False,0.2374429223744292,False,-0.3515981735159817,False,-0.3515981735159817,False,-0.3515981735159817,6.5,True,0.8461538461538461,False,-1.0,False,-1.0,False,-1.0,75-100%
2023-07-06,up,145,160,1,0.14224137931034483,116.0,15220.25,7.25,9.25,True,1.2702702702702702,True,0.7837837837837838,False,-1.0,False,-1.0,9.25,True,1.2702702702702702,True,0.7837837837837838,False,-1.0,False,-1.0,<25%
2023-07-06,up,145,250,2,0.2222222222222222,128.25,15237.25,2.5,26.0,False,0.5673076923076923,True,0.09615384615384616,False,-0.057692307692307696,False,-0.057692307692307696,14.5,True,1.0172413793103448,True,0.1724137931034483,False,-1.0,False,-1.0,<25%
2023-07-07,up,85,130,1,0.08121019108280254,157.0,15329.0,7.5,5.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,5.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2023-07-07,up,85,145,2,0.0694006309148265,158.5,15333.5,4.5,6.5,True,4.038461538461538,True,0.6923076923076923,False,-1.0,False,-1.0,6.5,True,4.038461538461538,True,0.6923076923076923,False,-1.0,False,-1.0,<25%
2023-07-07,down,0,55,1,0.8350253807106599,98.5,15249.0,69.5,12.75,True,0.6470588235294118,False,-1.0,False,-1.0,False,-1.0,6.25,True,1.04,False,-1.0,False,-1.0,False,-1.0,75-100%
2023-07-10,down,95,210,1,0.7772277227722773,151.5,15136.75,73.5,44.25,True,0.062146892655367235,False,-1.0,False,-1.0,False,-1.0,18.75,True,0.14666666666666667,False,-1.0,False,-1.0,False,-1.0,75-100%
2023-07-11,up,85,205,1,0.5320284697508897,140.5,15203.5,46.5,28.25,True,0.17699115044247787,False,-1.0,False,-1.0,False,-1.0,12.75,True,0.39215686274509803,False,-1.0,False,-1.0,False,-1.0,50-75%
2023-07-11,up,85,250,2,0.6619217081850534,140.5,15186.75,63.25,29.75,False,3.092436974789916,True,2.1260504201680672,False,2.411764705882353,False,2.411764705882353,11.5,False,8.0,True,5.5,False,6.239130434782608,False,6.239130434782608,50-75%
2023-07-12,down,70,255,1,0.8183206106870229,163.75,15453.25,109.25,24.75,False,1.292929292929293,False,0.06060606060606061,False,0.06060606060606061,False,0.06060606060606061,13.0,True,0.8653846153846154,False,-1.0,False,-1.0,False,-1.0,75-100%
2023-07-13,up,85,100,1,0.11764705882352941,89.25,15637.5,4.0,6.5,True,1.0,True,0.6153846153846154,False,-1.0,False,-1.0,6.5,True,1.0,True,0.6153846153846154,False,-1.0,False,-1.0,<25%
2023-07-13,up,85,115,2,0.15294117647058825,106.25,15647.5,11.0,5.25,True,2.9523809523809526,True,2.0952380952380953,False,-1.0,False,-1.0,5.25,True,2.9523809523809526,True,2.0952380952380953,False,-1.0,False,-1.0,<25%
2023-07-13,up,85,125,3,0.1963882618510158,110.75,15651.25,11.75,10.0,True,0.025,False,-1.0,False,-1.0,False,-1.0,10.0,True,0.025,False,-1.0,False,-1.0,False,-1.0,<25%
2023-07-13,up,85,170,4,0.23476297968397292,110.75,15656.25,6.75,19.25,False,4.415584415584416,True,0.35064935064935066,True,1.7889610389610389,True,3.227272727272727,7.0,False,12.142857142857142,True,0.9642857142857143,True,4.919642857142857,True,8.875,<25%
2023-07-13,up,85,265,5,0.17318435754189945,134.25,15682.5,4.0,19.25,False,3.051948051948052,True,0.2077922077922078,True,1.9512987012987013,False,1.2207792207792207,7.0,False,8.392857142857142,True,0.5714285714285714,True,5.366071428571429,False,3.357142857142857,<25%
2023-07-14,down,235,290,1,0.17777777777777778,191.25,15675.0,9.0,25.0,True,0.48,True,0.36,False,-1.0,False,-1.0,19.5,True,0.48717948717948717,True,0.46153846153846156,False,-1.0,False,-1.0,<25%
2023-07-14,down,235,315,2,0.13559322033898305,191.75,15674.0,8.5,17.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,17.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2023-07-17,up,60,190,1,0.4963325183374083,102.25,15801.25,9.75,41.0,False,1.9878048780487805,True,0.23780487804878048,True,0.8612804878048781,True,1.4847560975609757,13.75,False,5.927272727272728,True,0.7090909090909091,True,2.5681818181818183,True,4.427272727272728,25-50%
2023-07-18,up,70,85,1,0.1282051282051282,156.0,15882.0,7.0,13.0,True,1.0,True,0.5384615384615384,False,-1.0,False,-1.0,13.0,True,1.0,True,0.5384615384615384,False,-1.0,False,-1.0,<25%
2023-07-18,up,70,130,2,0.07197943444730077,194.5,15923.25,4.25,9.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,9.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2023-07-18,up,70,195,3,0.0639269406392694,219.0,15949.0,3.0,11.0,False,7.340909090909091,True,0.2727272727272727,True,5.25,False,2.1818181818181817,11.0,False,7.340909090909091,True,0.2727272727272727,True,5.25,False,2.1818181818181817,<25%
2023-07-18,up,70,235,4,0.07410795974382434,273.25,15999.5,6.75,13.5,True,0.4074074074074074,False,-1.0,False,-1.0,False,-1.0,13.5,True,0.4074074074074074,False,-1.0,False,-1.0,False,-1.0,<25%
2023-07-18,up,70,250,5,0.07959743824336687,273.25,15999.75,6.5,15.25,True,1.9672131147540983,True,0.4262295081967213,False,-1.0,False,-1.0,15.25,True,1.9672131147540983,True,0.4262295081967213,False,-1.0,False,-1.0,<25%
2023-07-19,up,40,95,1,0.34332425068119893,91.75,16044.0,18.75,12.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,12.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-07-19,down,125,150,1,0.29347826086956524,115.0,15956.25,8.5,25.25,True,1.7821782178217822,True,0.33663366336633666,True,1.4752475247524752,False,-1.0,23.0,True,1.9565217391304348,True,0.3695652173913043,True,1.6195652173913044,False,-1.0,25-50%
2023-07-19,down,125,165,2,0.19101123595505617,133.5,15940.25,11.0,14.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,14.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2023-07-19,down,125,180,3,0.19850187265917604,133.5,15934.5,5.25,21.25,True,0.35294117647058826,True,0.24705882352941178,False,-1.0,False,-1.0,17.75,True,0.4225352112676056,True,0.29577464788732394,False,-1.0,False,-1.0,<25%
2023-07-19,down,125,225,4,0.13367174280879865,147.75,15916.5,1.5,18.25,True,0.2876712328767123,True,0.0821917808219178,False,-1.0,False,-1.0,18.25,True,0.2876712328767123,True,0.0821917808219178,False,-1.0,False,-1.0,<25%
2023-07-19,down,125,255,5,0.2854785478547855,151.5,15939.5,28.25,15.0,True,0.3333333333333333,False,-1.0,False,-1.0,False,-1.0,13.0,True,0.38461538461538464,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-07-20,down,0,110,1,0.438058748403576,195.75,15728.0,28.75,57.0,False,3.175438596491228,True,0.5043859649122807,True,1.3629385964912282,True,2.2214912280701755,22.75,False,7.956043956043956,True,1.2637362637362637,True,3.4148351648351647,True,5.565934065934066,25-50%
2023-07-20,down,0,145,2,0.14370546318289787,210.5,15693.25,8.75,21.5,True,0.6511627906976745,True,0.4069767441860465,False,-1.0,False,-1.0,17.0,True,0.8235294117647058,True,0.5147058823529411,False,-1.0,False,-1.0,<25%
2023-07-20,down,0,325,3,0.19181034482758622,348.0,15588.0,41.0,25.75,False,0.0,False,-0.0,False,-0.0,False,-0.0,12.0,False,0.0,False,-0.0,False,-0.0,False,-0.0,<25%
2023-07-25,up,70,125,1,0.3231552162849873,98.25,15674.5,11.5,20.25,False,3.049382716049383,True,0.5679012345679012,True,1.7808641975308641,True,2.993827160493827,12.0,False,5.145833333333333,True,0.9583333333333334,True,3.0052083333333335,True,5.052083333333333,25-50%
2023-07-26,up,245,290,1,0.971976401179941,169.5,15562.75,121.75,43.0,False,1.7151162790697674,False,1.1627906976744187,False,1.1627906976744187,False,1.1627906976744187,20.0,False,3.6875,False,2.5,False,2.5,False,2.5,75-100%
2023-07-26,down,25,35,1,0.2052313883299799,124.25,15535.75,20.75,4.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,4.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2023-07-26,down,25,110,2,0.6720321931589537,124.25,15570.5,55.5,28.0,True,1.2767857142857142,False,-1.0,False,-1.0,False,-1.0,15.5,True,1.903225806451613,False,-1.0,False,-1.0,False,-1.0,50-75%
2023-07-27,down,165,210,1,0.15980024968789014,200.25,15717.5,13.75,18.25,False,11.301369863013699,True,0.7534246575342466,True,3.4965753424657535,True,6.239726027397261,18.25,False,11.301369863013699,True,0.7534246575342466,True,3.4965753424657535,True,6.239726027397261,<25%
2023-07-27,down,165,230,2,0.13288069835111543,257.75,15650.5,4.25,30.0,False,4.641666666666667,True,0.14166666666666666,True,2.2895833333333333,True,4.4375,30.0,False,4.641666666666667,True,0.14166666666666666,True,2.2895833333333333,True,4.4375,<25%
2023-07-28,up,0,65,1,0.11267605633802817,159.75,15871.75,3.75,14.25,True,1.7017543859649122,True,0.2631578947368421,False,-1.0,False,-1.0,14.25,True,1.7017543859649122,True,0.2631578947368421,False,-1.0,False,-1.0,<25%
2023-07-28,up,0,200,2,0.6740638002773925,180.25,15817.75,78.25,43.25,False,1.4797687861271676,False,0.7398843930635838,False,0.7398843930635838,False,0.7398843930635838,34.25,False,1.8686131386861313,False,0.9343065693430657,False,0.9343065693430657,False,0.9343065693430657,50-75%
2023-08-01,up,15,55,1,0.3833718244803695,108.25,15822.5,14.0,27.5,True,0.23636363636363636,False,-1.0,False,-1.0,False,-1.0,26.25,True,0.24761904761904763,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-08-01,up,15,145,2,0.5404157043879908,108.25,15826.25,10.25,48.25,False,0.47668393782383417,True,0.21243523316062177,False,-0.19689119170984457,False,-0.19689119170984457,13.0,True,1.3653846153846154,True,0.7884615384615384,False,-1.0,False,-1.0,50-75%
2023-08-01,up,15,210,3,0.42116630669546434,115.75,15836.75,7.25,41.5,False,0.30120481927710846,True,0.1746987951807229,False,-0.4819277108433735,False,-0.4819277108433735,9.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-08-02,down,15,20,1,0.12195121951219512,164.0,15507.0,2.25,17.75,False,5.23943661971831,True,0.1267605633802817,True,2.436619718309859,True,4.746478873239437,17.75,False,5.23943661971831,True,0.1267605633802817,True,2.436619718309859,True,4.746478873239437,<25%
2023-08-02,down,15,110,2,0.13346418056918546,254.75,15426.25,12.25,21.75,True,0.39080459770114945,False,-1.0,False,-1.0,False,-1.0,20.5,True,0.4146341463414634,False,-1.0,False,-1.0,False,-1.0,<25%
2023-08-02,down,15,195,3,0.3729146221786065,254.75,15479.0,65.0,30.0,True,0.6333333333333333,False,-1.0,False,-1.0,False,-1.0,15.25,True,1.2459016393442623,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-08-02,down,15,280,4,0.39450441609421,254.75,15461.0,47.0,53.5,False,0.5373831775700935,False,-0.13551401869158877,False,-0.13551401869158877,False,-0.13551401869158877,10.25,True,2.8048780487804876,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-08-03,up,45,225,1,0.4934687953555878,172.25,15471.0,52.5,32.5,True,0.3076923076923077,False,-1.0,False,-1.0,False,-1.0,21.25,True,0.38823529411764707,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-08-04,up,115,125,1,0.07692307692307693,204.75,15594.0,3.5,12.25,True,1.3265306122448979,True,0.2857142857142857,False,-1.0,False,-1.0,12.25,True,1.3265306122448979,True,0.2857142857142857,False,-1.0,False,-1.0,<25%
2023-08-04,down,245,260,1,0.18592436974789917,238.0,15376.0,3.75,40.5,False,0.9753086419753086,True,0.09259259259259259,False,0.4444444444444444,False,0.4444444444444444,40.5,False,0.9753086419753086,True,0.09259259259259259,False,0.4444444444444444,False,0.4444444444444444,<25%
2023-08-04,down,245,275,2,0.1373134328358209,251.25,15366.75,7.75,26.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,18.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2023-08-07,down,45,100,1,0.6618705035971223,139.0,15412.5,78.25,13.75,True,1.2181818181818183,False,-1.0,False,-1.0,False,-1.0,13.75,True,1.2181818181818183,False,-1.0,False,-1.0,False,-1.0,50-75%
2023-08-07,down,45,120,2,0.6672661870503597,139.0,15401.5,67.25,25.5,True,0.38235294117647056,False,-1.0,False,-1.0,False,-1.0,24.75,True,0.3939393939393939,False,-1.0,False,-1.0,False,-1.0,50-75%
2023-08-07,down,45,160,3,0.7464028776978417,139.0,15418.5,84.25,19.5,True,0.14102564102564102,False,-1.0,False,-1.0,False,-1.0,19.5,True,0.14102564102564102,False,-1.0,False,-1.0,False,-1.0,50-75%
2023-08-07,down,45,295,4,0.9406474820143885,139.0,15444.75,110.5,20.25,True,0.4567901234567901,False,-1.0,False,-1.0,False,-1.0,12.0,True,0.7708333333333334,False,-1.0,False,-1.0,False,-1.0,75-100%
2023-08-08,down,25,70,1,0.31545741324921134,158.5,15238.75,17.75,32.25,True,0.6434108527131783,True,0.5503875968992248,False,-1.0,False,-1.0,27.0,True,0.7685185185185185,True,0.6574074074074074,False,-1.0,False,-1.0,25-50%
2023-08-08,down,25,115,2,0.38235294117647056,161.5,15268.0,50.0,11.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,9.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-08-08,down,25,130,3,0.4613003095975232,161.5,15258.25,40.25,34.25,True,0.1386861313868613,False,-1.0,False,-1.0,False,-1.0,18.75,True,0.25333333333333335,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-08-09,down,20,140,1,0.32545045045045046,222.0,15201.5,55.0,17.25,True,1.2173913043478262,False,-1.0,False,-1.0,False,-1.0,14.0,True,1.5,False,-1.0,False,-1.0,False,-1.0,25-50%
2023-08-09,down,20,260,2,0.7207207207207207,222.0,15272.75,126.25,33.75,False,3.1259259259259258,False,2.740740740740741,False,2.740740740740741,False,2.740740740740741,22.5,False,4.688888888888889,False,4.111111111111111,False,4.111111111111111,False,4.111111111111111,50-75%
2023-08-10,down,50,145,1,0.3434959349593496,246.0,15212.75,16.5,68.0,False,1.1286764705882353,True,0.2426470588235294,False,0.1801470588235294,False,0.1801470588235294,27.75,True,2.765765765765766,True,0.5945945945945946,False,-1.0,False,-1.0,25-50%
