date,direction,bo_minutes,ib_range,dr_size,leg_size,continued,d_first,d_last,d_first_leg,d_last_leg,q25_filled,q25_won,q25_r,q50_filled,q50_won,q50_r,q75_filled,q75_won,q75_r
2021-11-10,down,170,179.25,194.5,26.5,True,0.2506426735218509,0.2506426735218509,1.8396226415094339,1.8396226415094339,True,True,0.3333333333333333,False,False,,False,False,
2021-11-11,down,105,69.25,87.0,72.25,True,0.6350574712643678,0.6350574712643678,0.7647058823529411,0.7647058823529411,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-11-12,up,15,76.25,90.5,47.0,True,0.0,0.22194199243379573,0.0,0.284329563812601,False,False,,False,False,,False,False,
2021-11-15,down,70,96.0,154.75,94.5,True,0.0,0.3116279069767442,0.0,0.4975247524752475,True,True,0.3333333333333333,True,False,-0.23255813953488372,False,False,
2021-11-16,up,40,110.75,133.75,30.25,True,0.0,0.196875,0.0,0.5575221238938053,False,False,,False,False,,False,False,
2021-11-17,up,5,57.0,76.5,44.5,True,0.0,0.35522388059701493,0.0,0.5748792270531401,True,True,0.3333333333333333,True,False,-0.3241106719367589,True,False,0.35177865612648224
2021-11-18,up,60,117.5,133.5,51.25,True,0.0,0.450402144772118,0.0,0.8057553956834532,True,True,0.3333333333333333,False,False,,False,False,
2021-11-19,up,65,100.75,110.0,23.75,True,0.2840909090909091,0.2840909090909091,1.3157894736842106,1.3157894736842106,True,True,0.3333333333333333,True,False,0.0066815144766146995,True,False,1.0133630289532294
2021-11-22,down,50,129.25,145.75,125.25,True,0.0,0.45956765412329864,0.0,0.49185946872322195,True,True,0.3333333333333333,False,False,,False,False,
2021-11-23,down,10,182.0,208.0,44.0,True,0.15625,0.4631294964028777,0.7386363636363636,1.1293859649122806,True,True,0.3333333333333333,True,False,-0.2472939217318901,False,False,
2021-11-24,up,5,155.5,165.75,27.75,True,0.0,0.3679745493107105,0.0,2.0163934426229506,True,True,0.3333333333333333,False,False,,False,False,
2021-11-29,up,60,105.75,123.0,42.75,True,0.0,0.2042755344418052,0.0,0.45614035087719296,True,False,0.05997818974918211,False,False,,False,False,
2021-11-30,down,15,137.25,193.5,174.25,True,0.0,0.3147208121827411,0.0,0.3333333333333333,True,True,0.3333333333333333,False,False,,False,False,
2021-12-01,up,40,107.0,142.0,62.25,True,0.0,0.0,0.0,0.0,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-12-01,down,145,107.0,194.5,115.0,True,0.2455012853470437,0.3033175355450237,0.4152173913043478,0.4152173913043478,True,True,0.3333333333333333,False,False,,False,False,
2021-12-02,up,110,238.5,290.25,43.0,True,0.0,0.4648241206030151,0.0,2.707317073170732,True,True,0.3333333333333333,False,False,,False,False,
2021-12-02,down,10,238.5,254.75,152.25,True,0.0,0.0,0.0,0.0,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-12-03,down,10,357.5,406.75,79.5,True,0.0,0.23254716981132076,0.0,0.6857670979667283,True,False,-0.0962292609351433,False,False,,False,False,
2021-12-06,up,120,228.75,241.75,30.0,True,0.0,0.15532994923857868,0.0,1.108695652173913,False,False,,False,False,,False,False,
2021-12-07,up,5,149.0,162.75,48.5,True,0.0,0.2165087956698241,0.0,0.5673758865248227,True,False,0.19866814650388456,False,False,,False,False,
2021-12-08,up,190,105.25,117.5,31.25,True,0.0,0.4745098039215686,0.0,1.4666666666666666,True,True,0.3333333333333333,False,False,,False,False,
2021-12-09,down,5,144.75,161.0,35.0,True,0.5667701863354038,0.5667701863354038,2.607142857142857,2.607142857142857,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-12-10,down,15,125.0,160.5,133.75,True,0.0,0.3210445468509985,0.0,0.38419117647058826,True,True,0.3333333333333333,True,False,-1.0,True,False,-1.0
2021-12-13,down,5,144.75,152.5,119.25,True,0.0,0.424807903402854,0.0,0.4974293059125964,True,True,0.3333333333333333,False,False,,False,False,
2021-12-14,down,15,145.75,170.0,114.25,True,0.0,0.23135135135135135,0.0,0.30484330484330485,True,False,-0.6361347182876927,True,False,-0.4542020774315392,True,False,0.09159584513692162
